"Open","High","Low","Close","Volume","Adjusted","Date","Emiten"
780,790,775,790,2495200,736.577942,"2015-09-16","INKP"
790,800,780,790,35600,736.577942,"2015-09-17","INKP"
795,800,775,785,656900,731.916077,"2015-09-18","INKP"
775,790,775,790,303900,736.577942,"2015-09-21","INKP"
795,845,795,805,4303200,750.563599,"2015-09-22","INKP"
805,805,780,785,599600,731.916077,"2015-09-23","INKP"
780,815,780,805,456800,750.563599,"2015-09-25","INKP"
805,805,780,785,348700,731.916077,"2015-09-28","INKP"
805,805,780,790,166900,736.577942,"2015-09-29","INKP"
795,800,785,790,31400,736.577942,"2015-09-30","INKP"
800,815,790,815,928800,759.88739,"2015-10-01","INKP"
815,820,795,795,137400,741.239807,"2015-10-02","INKP"
805,830,800,820,981100,764.549194,"2015-10-05","INKP"
820,835,810,820,749800,764.549194,"2015-10-06","INKP"
810,830,810,825,511700,769.211121,"2015-10-07","INKP"
830,830,815,820,535500,764.549194,"2015-10-08","INKP"
830,835,820,830,352800,773.872986,"2015-10-09","INKP"
830,840,820,835,334600,778.534851,"2015-10-12","INKP"
835,835,810,815,229500,759.88739,"2015-10-13","INKP"
810,820,800,815,495500,759.88739,"2015-10-15","INKP"
830,830,815,820,240000,764.549194,"2015-10-16","INKP"
825,825,815,825,88600,769.211121,"2015-10-19","INKP"
825,845,815,830,276500,773.872986,"2015-10-20","INKP"
830,835,815,820,316000,764.549194,"2015-10-21","INKP"
830,830,815,820,55700,764.549194,"2015-10-22","INKP"
825,840,815,835,482100,778.534851,"2015-10-23","INKP"
840,850,825,840,438500,783.196838,"2015-10-26","INKP"
825,845,825,840,184700,783.196838,"2015-10-27","INKP"
820,845,815,830,190400,773.872986,"2015-10-28","INKP"
820,840,820,835,878200,778.534851,"2015-10-29","INKP"
825,830,815,825,5724500,769.211121,"2015-10-30","INKP"
830,1030,830,1000,12400200,932.377197,"2015-11-02","INKP"
1020,1050,950,980,3175300,913.729553,"2015-11-03","INKP"
975,975,955,960,836900,895.08197,"2015-11-04","INKP"
980,1020,950,980,1716900,913.729553,"2015-11-05","INKP"
1000,1010,960,980,987200,913.729553,"2015-11-06","INKP"
1000,1000,955,960,719000,895.08197,"2015-11-09","INKP"
990,990,935,945,1475300,881.096313,"2015-11-10","INKP"
930,965,925,940,1541900,876.434509,"2015-11-11","INKP"
960,960,945,950,333000,885.758301,"2015-11-12","INKP"
950,960,935,960,632900,895.08197,"2015-11-13","INKP"
950,970,935,955,500100,890.420166,"2015-11-16","INKP"
955,970,950,955,1006200,890.420166,"2015-11-17","INKP"
970,1000,950,990,1257900,923.053345,"2015-11-18","INKP"
990,1015,980,990,830800,923.053345,"2015-11-19","INKP"
1000,1020,985,995,292900,927.715332,"2015-11-20","INKP"
1010,1015,985,985,247900,918.391479,"2015-11-23","INKP"
990,995,985,985,552200,918.391479,"2015-11-24","INKP"
1000,1000,970,985,605100,918.391479,"2015-11-25","INKP"
995,995,975,985,2636200,918.391479,"2015-11-26","INKP"
995,995,970,975,92500,909.067749,"2015-11-27","INKP"
965,965,950,950,276400,885.758301,"2015-11-30","INKP"
945,960,940,950,88800,885.758301,"2015-12-01","INKP"
945,945,925,925,379500,862.448792,"2015-12-02","INKP"
925,925,875,885,559100,825.153809,"2015-12-03","INKP"
895,900,885,895,17800,834.477539,"2015-12-04","INKP"
900,930,865,895,462500,834.477539,"2015-12-07","INKP"
875,890,855,890,269600,829.815613,"2015-12-08","INKP"
890,890,890,890,0,829.815613,"2015-12-09","INKP"
875,880,865,880,67000,820.491821,"2015-12-10","INKP"
870,885,860,875,226100,815.829956,"2015-12-11","INKP"
